"";"Domain";"Phylum";"Class";"Order";"Family";"Genus";"Species";"AD_DNF";"AD_EFF";"AD_INF";"AD_NFC";"AH_DNF";"AH_EFF";"AH_INF";"AH_NFC";"BE_EFF";"BE_INF";"BE_NFC";"EM_DNF";"EM_EFF";"EM_INF";"EM_NFC";"FD_DNF";"FD_EFF";"FD_INF";"FD_NFC";"FR_DNF";"FR_EFF";"FR_INF";"FR_NFC";"MN_DNF";"MN_EFF";"MN_INF";"MN_NFC";"TE_DNF";"TE_EFF";"TE_INF";"TE_NFC";"TG_DNF";"TG_EFF";"TG_INF";"TG_NFC";"TU_DNF";"TU_EFF";"TU_INF";"TU_NFC";"WT_DNF";"WT_EFF";"WT_INF";"WT_NFC";"ZR_DNF";"ZR_EFF";"ZR_INF";"ZR_NFC"
"6060";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Burkholderiaceae";"Lautropia";"uncultured|beta|proteobacterium";9;0;0;3;0;2;0;1;2;0;1;3;0;0;5;11;2;0;10;10;1;5;9;7;13;0;8;19;4;0;8;3;1;0;5;9;1;1;6;4;2;0;5;2;0;0;8
"6061";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Burkholderiaceae";"Lautropia";"uncultured|Burkholderiales|bacterium";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6062";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Burkholderiaceae";"Lautropia";"uncultured|soil|bacterium";1;1;0;0;0;0;0;1;0;0;2;2;1;1;0;2;1;0;2;0;0;0;0;1;2;0;1;3;0;0;0;2;3;0;1;4;0;0;0;0;3;0;4;1;0;0;1
"6063";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Burkholderiaceae";"Limnobacter";"Burkholderia|sp.|enrichment|culture|clone|Van41";0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0
"6064";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Burkholderiaceae";"Limnobacter";"Limnobacter|sp.|MED105";0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"6065";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Burkholderiaceae";"Limnobacter";"Ralstonia|sp.|enrichment|culture|clone|Van98";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6066";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Burkholderiaceae";"Limnobacter";"uncultured|bacterium";2;0;1;1;2;433;136;5;11;5;8;3;1;1;0;6;32;8;7;0;3;0;0;1;2;6;2;1;0;0;2;1;2;3;0;0;0;2;1;3;17;0;1;3;1;3;3
"6067";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Burkholderiaceae";"Limnobacter";"uncultured|beta|proteobacterium";0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"6068";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Burkholderiaceae";"Limnobacter";"uncultured|organism";0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1
"6069";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Burkholderiaceae";"Pandoraea";"Pandoraea|apista";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6070";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Burkholderiaceae";"Pandoraea";"Pandoraea|pnomenusa";0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6071";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Burkholderiaceae";"Pandoraea";"Pandoraea|pulmonicola";0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;2;2;0
"6072";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Burkholderiaceae";"Pandoraea";"uncultured|bacterium";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"6073";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Burkholderiaceae";"Pandoraea";"uncultured|beta|proteobacterium";0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6074";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Burkholderiaceae";"Polynucleobacter";"beta|proteobacterium|CB";0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;3;1;1;0;0;0;0;0;2;0;1
"6075";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Burkholderiaceae";"Polynucleobacter";"uncultured|bacterium";2;9;4;2;4;6;7;0;4;2;3;2;29;4;1;8;9;4;3;0;19;0;0;5;8;5;0;2;12;8;5;1;11;1;5;3;3;2;1;3;14;6;3;3;6;0;3
"6076";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Burkholderiaceae";"Polynucleobacter";"uncultured|beta|proteobacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"6077";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Burkholderiaceae";"Polynucleobacter";"uncultured|Burkholderiales|bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"6078";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Burkholderiaceae";"Polynucleobacter";"uncultured|Polynucleobacter|sp";7;2;19;4;2;9;69;5;25;42;68;3;17;28;3;2;5;13;5;10;7;1;9;7;17;34;2;3;0;23;0;2;9;20;2;2;5;23;2;1;8;23;5;4;1;21;11
"6079";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Burkholderiaceae";"Polynucleobacter";"uncultured|proteobacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"6080";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Burkholderiaceae";"Ralstonia";"Mumia|flava";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
"6081";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Burkholderiaceae";"Ralstonia";"Ralstonia|solanacearum|GMI1000";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6082";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Burkholderiaceae";"Ralstonia";"Ralstonia|sp.|TSC1";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6083";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Burkholderiaceae";"Ralstonia";"Ralstonia|sp.|UNC404CL21Col";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"6084";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Burkholderiaceae";"Ralstonia";"uncultured|bacterium";1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"6085";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Burkholderiaceae";"Ralstonia";"uncultured|proteobacterium";0;0;4;0;1;0;7;0;2;4;0;0;2;8;0;0;1;2;0;0;1;1;1;0;10;2;0;0;0;0;0;0;1;4;0;0;0;4;0;0;0;3;0;0;0;6;0
"6086";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Burkholderiaceae";"Ralstonia";"uncultured|Ralstonia|sp";0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;3;3;0;3;0;1;0;0;1;7;1;1;0;0;0;0;0;0;1;0;0;0;7;0;0;0;2;0;0;3;0;1
"6087";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Burkholderiaceae";"Ralstonia";"unidentified|marine|bacterioplankton";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"6088";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Burkholderiales|Incertae|Sedis";"Thiomonas";"uncultured|bacterium";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6089";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"CM1G08";"uncultured|bacterium";"uncultured|bacterium";5;0;0;6;0;1;0;1;0;0;0;5;0;0;1;1;0;0;0;0;0;0;3;3;2;0;2;1;0;0;2;2;0;0;1;0;0;0;0;1;2;0;1;2;2;0;1
"6090";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"Acidovorax|avenae|subsp.|avenae";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6091";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"Acidovorax|avenae|subsp.|avenae|ATCC|19860";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6092";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"Acidovorax|defluvii";0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
"6093";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"Acidovorax|delafieldii";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6094";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"Acidovorax|facilis";1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6095";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"Acidovorax|oryzae|ATCC|19882";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6096";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"Acidovorax|radicis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6097";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"Acidovorax|sp.|2A10(2011)";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6098";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"Acidovorax|sp.|B2";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6099";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"Acidovorax|sp.|enrichment|culture|clone|Van1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"6100";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"Acidovorax|sp.|JHL-9";1;3;41;0;1;5;52;2;27;92;100;1;4;29;1;8;1;15;3;4;5;0;4;8;11;66;4;3;3;73;2;2;4;58;4;6;3;47;3;0;13;34;3;1;1;30;1
"6101";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"Acidovorax|sp.|KKS102";0;0;1;0;0;0;3;0;0;0;4;0;0;4;1;0;0;1;0;3;1;0;1;0;0;1;0;0;0;1;0;1;0;3;0;0;0;1;0;1;0;2;0;0;0;3;2
"6102";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"Acidovorax|sp.|KSP2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6103";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"Acidovorax|sp.|p4(2011)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6104";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"Acidovorax|temperans";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"6105";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"Acidovorax|valerianellae";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"6106";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"bacterium|enrichment|culture";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6107";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"bacterium|hswX131";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"6108";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"beta|proteobacterium|OS-9";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"6109";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"Comamonadaceae|bacterium|PIV-3D";0;0;1;0;0;0;0;0;1;0;0;0;0;3;0;0;0;2;0;1;0;0;0;0;0;5;0;0;0;6;0;0;0;4;0;0;0;4;0;0;1;0;0;0;0;3;0
"6110";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"Comamonas|sp.|MBIC3885";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6111";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"Diaphorobacter|nitroreducens";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6112";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"Diaphorobacter|sp.|8604S-37";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6113";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"Diaphorobacter|sp.|NA5";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"6114";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"endosymbiont|of|Petrasma|sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"6115";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"iron-reducing|bacterium|enrichment|culture|clone|FEA_2_A5";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"6116";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"uncultured|Acidovorax|sp";24;20;184;16;17;17;364;23;212;445;548;23;20;210;13;53;11;112;53;101;60;11;98;51;44;334;29;27;20;280;30;19;33;260;32;27;11;247;33;24;58;195;26;51;15;168;50
"6117";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"uncultured|bacterium";154;78;573;144;127;177;1599;118;899;1751;2275;148;83;673;102;170;37;390;175;629;365;55;693;165;160;945;149;126;75;905;105;114;108;869;132;123;47;641;111;104;185;530;125;210;70;513;214
"6118";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"uncultured|bacterium|SJA-23";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6119";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"uncultured|beta|proteobacterium";11;11;8;22;21;44;89;25;46;77;89;16;11;13;12;24;4;12;18;35;29;2;42;36;12;30;23;24;14;23;25;19;13;11;26;17;2;15;4;10;11;11;27;23;19;12;30
"6120";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"uncultured|Comamonadaceae|bacterium";0;1;3;0;0;0;10;0;0;1;1;0;0;3;0;0;0;9;0;0;1;3;0;0;0;5;0;0;0;1;0;0;0;8;0;0;1;5;0;0;0;9;0;0;0;9;0
"6121";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"uncultured|Methylibium|sp";0;0;0;0;12;2;0;4;0;0;0;2;2;0;4;0;0;1;5;0;0;0;0;8;0;0;5;9;0;1;10;4;0;0;4;1;0;0;2;0;0;0;3;1;0;0;0
"6122";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"uncultured|organism";0;0;2;0;1;0;1;1;0;1;1;0;0;3;0;2;0;0;0;3;3;1;6;6;0;3;0;1;0;2;1;0;0;3;0;0;0;4;2;0;0;1;0;1;0;4;3
"6123";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"uncultured|proteobacterium";26;36;487;35;37;27;543;42;291;758;747;53;51;616;19;91;32;345;70;137;120;63;136;61;93;687;51;49;33;751;40;34;68;1034;49;54;26;561;60;33;78;445;39;63;29;581;52
"6124";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"uncultured|Pseudomonas|sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6125";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"uncultured|Rhodoferax|sp";36;13;1;39;17;5;0;30;0;0;0;51;8;1;37;6;3;1;4;3;7;0;0;74;10;0;79;49;4;0;64;37;0;0;11;0;0;0;0;35;14;2;5;40;9;2;40
"6126";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"uncultured|sludge|bacterium";0;0;0;0;1;2;5;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2;193;8;0;1;0;0;0
"6127";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"uncultured|soil|bacterium";0;0;1;0;0;0;1;1;2;2;4;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
"6128";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Acidovorax";"uncultured|Variovorax|sp";0;0;0;1;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"6129";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Albidiferax";"Albidiferax|sp.|GR-4";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6130";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Albidiferax";"Antarctic|bacterium|CA1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"6131";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Albidiferax";"beta|proteobacterium|LH90";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"6132";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Albidiferax";"Rhodoferax|ferrireducens";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6133";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Albidiferax";"uncultured|bacterium";139;46;68;113;72;35;188;79;102;195;293;79;68;47;54;112;29;46;92;230;169;5;229;126;64;59;109;120;55;50;100;68;126;29;161;96;24;36;87;75;44;35;136;148;106;66;136
"6134";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Albidiferax";"uncultured|Banisveld|landfill|bacterium|BVB58";0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"6135";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Albidiferax";"uncultured|Banisveld|landfill|bacterium|BVB72";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6136";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Albidiferax";"uncultured|beta|proteobacterium";5;21;16;18;4;295;267;6;263;356;539;8;20;12;6;24;4;7;17;23;24;0;47;12;11;19;17;19;5;2;15;8;14;3;8;17;7;8;10;8;5;7;12;11;16;14;17
"6137";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Albidiferax";"uncultured|Comamonadaceae|bacterium";17;8;1;23;10;103;97;15;62;56;122;11;10;7;12;34;6;15;23;24;13;1;29;9;17;1;7;14;8;0;17;9;25;0;21;7;3;0;12;4;6;6;24;19;6;27;14
"6138";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Albidiferax";"uncultured|Rhodoferax|sp";3;0;0;2;2;1;0;0;0;0;1;0;0;0;1;1;1;0;0;4;2;0;4;2;1;0;0;2;0;0;1;1;1;0;1;2;0;0;1;0;0;0;1;0;0;2;2
"6139";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Albidiferax";"uncultured|soil|bacterium";1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
