"";"Supergroup";"Phylum";"Class";"Order";"Family";"Genus";"Species";"AD_DNF";"AD_EFF";"AD_INF";"AD_NFC";"AH_DNF";"AH_EFF";"AH_INF";"AH_NFC";"BE_EFF";"BE_INF";"BE_NFC";"EM_DNF";"EM_EFF";"EM_INF";"EM_NFC";"FD_DNF";"FD_EFF";"FD_INF";"FD_NFC";"FR_DNF";"FR_EFF";"FR_INF";"FR_NFC";"MN_DNF";"MN_EFF";"MN_INF";"MN_NFC";"TE_DNF";"TE_EFF";"TE_INF";"TE_NFC";"TG_DNF";"TG_EFF";"TG_INF";"TG_NFC";"TU_DNF";"TU_EFF";"TU_INF";"TU_NFC";"WT_DNF";"WT_EFF";"WT_INF";"WT_NFC";"ZR_DNF";"ZR_EFF";"ZR_NFC";"ZR~R1_INF";"ZR~R2_INF";"ZR~R3_INF"
"654";"Archaeplastida";"Chlorophyta";"Mamiellophyceae";"Mamiellales";"Bathycoccaceae";"Ostreococcus";"Ostreococcus_clade_B";0;0;10;0;0;0;0;1;0;1;0;0;24;0;0;0;18;6;0;1;0;1;0;0;0;1;0;0;0;8;0;22;0;1;1;0;1;0;0;0;1;0;4;0;0;0;0;0;1
"655";"Archaeplastida";"Chlorophyta";"Mamiellophyceae";"Mamiellales";"Bathycoccaceae";"Ostreococcus";"Ostreococcus_lucimarinus";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"656";"Archaeplastida";"Chlorophyta";"Mamiellophyceae";"Mamiellales";"Bathycoccaceae";"Ostreococcus";"Ostreococcus_tauri";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"657";"Archaeplastida";"Chlorophyta";"Mamiellophyceae";"Mamiellales";"Mamiellaceae";"Mamiella";"Mamiella_gilva";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"658";"Archaeplastida";"Chlorophyta";"Mamiellophyceae";"Mamiellales";"Mamiellaceae";"Micromonas";"Micromonas_commoda_AB";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"659";"Archaeplastida";"Chlorophyta";"Mamiellophyceae";"Mamiellales";"Mamiellaceae";"Micromonas";"Micromonas_commoda_C";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"660";"Archaeplastida";"Chlorophyta";"Mamiellophyceae";"Mamiellales";"Mamiellaceae";"Micromonas";"Micromonas_pusilla";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"661";"Archaeplastida";"Chlorophyta";"Mamiellophyceae";"Monomastigales";"Monomastigaceae";"Monomastigaceae_X";"Monomastigaceae_X_sp";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"662";"Archaeplastida";"Chlorophyta";"Nephroselmidophyceae";"Nephroselmidales";"Nephroselmidales_X";"Nephroselmis";"Nephroselmis_anterostigmatica";0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;1;28;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
"663";"Archaeplastida";"Chlorophyta";"Palmophyllophyceae";"Prasinococcales";"Prasinococcales-Clade-A";"Prasinococcus";"Prasinococcus_capsulatus";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"664";"Archaeplastida";"Chlorophyta";"Pedinophyceae";"Pedinomonadales";"Pedinomonadaceae";"Pedinomonas";"Pedinomonas_sp";0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"665";"Archaeplastida";"Chlorophyta";"Prasino-Clade-9";"Prasino-Clade-9_X";"Prasino-Clade-9-B";"Prasino-Clade-9-B_X";"Prasino-Clade-9-B_X_sp";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"666";"Archaeplastida";"Chlorophyta";"Pyramimonadales";"Pyramimonadales_X";"Pyramimonadales_XX";"Cymbomonas";"Cymbomonas_tetramitiformis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"667";"Archaeplastida";"Chlorophyta";"Pyramimonadales";"Pyramimonadales_X";"Pyramimonadales_XX";"Halosphaera";"Halosphaera_sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"668";"Archaeplastida";"Chlorophyta";"Pyramimonadales";"Pyramimonadales_X";"Pyramimonadales_XX";"Pterosperma";"Pterosperma_sp";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"669";"Archaeplastida";"Chlorophyta";"Pyramimonadales";"Pyramimonadales_X";"Pyramimonadales_XX";"Pyramimonadales_XXX";"Pyramimonadales_XXX_sp";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"670";"Archaeplastida";"Chlorophyta";"Pyramimonadales";"Pyramimonadales_X";"Pyramimonadales_XX";"Pyramimonas";"Pyramimonas_gelidicola";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"671";"Archaeplastida";"Chlorophyta";"Pyramimonadales";"Pyramimonadales_X";"Pyramimonadales_XX";"Pyramimonas";"Pyramimonas_sp";0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"672";"Archaeplastida";"Chlorophyta";"Trebouxiophyceae";"Chlorellales";"Chlorellales_X";"Chlorella";"Chlorella_sp";14;1;0;1;0;3;1;9;1;0;0;1;1;2;2;0;1;0;0;0;1;0;0;0;0;1;0;0;3;0;2;0;2;0;0;0;0;1;1;1;2;4;2;0;1;0;0;1;0
"673";"Archaeplastida";"Chlorophyta";"Trebouxiophyceae";"Chlorellales";"Chlorellales_X";"Chlorella";"Chlorella_stigmatophora";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"674";"Archaeplastida";"Chlorophyta";"Trebouxiophyceae";"Chlorellales";"Chlorellales_X";"Chlorella";"Chlorella_vulgaris";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"675";"Archaeplastida";"Chlorophyta";"Trebouxiophyceae";"Chlorellales";"Chlorellales_X";"Chlorellales_XX";"Chlorellales_XX_sp";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"676";"Archaeplastida";"Chlorophyta";"Trebouxiophyceae";"Chlorellales";"Chlorellales_X";"Crucigeniella";"Crucigeniella_rectangularis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"677";"Archaeplastida";"Chlorophyta";"Trebouxiophyceae";"Chlorellales";"Chlorellales_X";"Dictyosphaerium";"Dictyosphaerium_sp";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"678";"Archaeplastida";"Chlorophyta";"Trebouxiophyceae";"Chlorellales";"Chlorellales_X";"Oocystis";"Oocystis_nephrocytioides";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"679";"Archaeplastida";"Chlorophyta";"Trebouxiophyceae";"Chlorellales";"Chlorellales_X";"Prototheca";"Prototheca_moriformis";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"680";"Archaeplastida";"Chlorophyta";"Trebouxiophyceae";"Chlorellales";"Chlorellales_X";"Prototheca";"Prototheca_wickerhamii";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"681";"Archaeplastida";"Chlorophyta";"Trebouxiophyceae";"Chlorellales";"Chlorellales_X";"Prototheca";"Prototheca_zopfii_var._hydrocarbonea";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"682";"Archaeplastida";"Chlorophyta";"Trebouxiophyceae";"Microthamniales";"Microthamniales_X";"Trebouxia";"Trebouxia_sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"683";"Archaeplastida";"Chlorophyta";"Trebouxiophyceae";"Prasiolales";"Prasiolales_X";"Koliella";"Koliella_sempervirens";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"684";"Archaeplastida";"Chlorophyta";"Trebouxiophyceae";"Prasiolales";"Prasiolales_X";"Prasiococcus";"Prasiococcus_calcarius";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"685";"Archaeplastida";"Chlorophyta";"Trebouxiophyceae";"Prasiolales";"Prasiolales_X";"Pseudochlorella";"Pseudochlorella_pringsheimii";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
"686";"Archaeplastida";"Chlorophyta";"Trebouxiophyceae";"Prasiolales";"Prasiolales_X";"Stichococcus";"Stichococcus_sp";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"687";"Archaeplastida";"Chlorophyta";"Trebouxiophyceae";"Trebouxiophyceae_X";"Trebouxiophyceae_XX";"Microthamnion";"Microthamnion_kuetzingianum";0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"688";"Archaeplastida";"Chlorophyta";"Trebouxiophyceae";"Trebouxiophyceae_X";"Trebouxiophyceae_XX";"Trebouxiophyceae_XXX";"Trebouxiophyceae_XXX_sp";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"689";"Archaeplastida";"Chlorophyta";"Trebouxiophyceae";"Watanabea-Clade";"Watanabea-Clade_X";"Apatococcus";"Apatococcus_lobatus";8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"690";"Archaeplastida";"Chlorophyta";"Trebouxiophyceae";"Watanabea-Clade";"Watanabea-Clade_X";"Chloroidium";"Chloroidium_saccharophilum";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
"691";"Archaeplastida";"Chlorophyta";"Trebouxiophyceae";"Watanabea-Clade";"Watanabea-Clade_X";"Diplosphaera";"Diplosphaera_chodati";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"692";"Archaeplastida";"Chlorophyta";"Trebouxiophyceae";"Watanabea-Clade";"Watanabea-Clade_X";"Diplosphaera";"Diplosphaera_sp";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"693";"Archaeplastida";"Chlorophyta";"Ulvophyceae";"Cladophorales";"Cladophorales_X";"Basicladia";"Basicladia_chelonum";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"694";"Archaeplastida";"Chlorophyta";"Ulvophyceae";"Cladophorales";"Cladophorales_X";"Basicladia";"Basicladia_sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"695";"Archaeplastida";"Chlorophyta";"Ulvophyceae";"Cladophorales";"Cladophorales_X";"Cladophora";"Cladophora_kosterae";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"696";"Archaeplastida";"Chlorophyta";"Ulvophyceae";"Cladophorales";"Cladophorales_X";"Cladophora";"Cladophora_okamurae";0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"697";"Archaeplastida";"Chlorophyta";"Ulvophyceae";"Cladophorales";"Cladophorales_X";"Cladophora";"Cladophora_sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"698";"Archaeplastida";"Chlorophyta";"Ulvophyceae";"Cladophorales";"Cladophorales_X";"Pithophora";"Pithophora_sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"699";"Archaeplastida";"Chlorophyta";"Ulvophyceae";"Trentepohliales";"Trentepohliales_X";"Phycopeltis";"Phycopeltis_sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"700";"Archaeplastida";"Chlorophyta";"Ulvophyceae";"Trentepohliales";"Trentepohliales_X";"Trentepohliales_XX";"Trentepohliales_XX_sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"701";"Archaeplastida";"Chlorophyta";"Ulvophyceae";"Ulotrichales";"Ulotrichales_X";"Gloeotilopsis";"Gloeotilopsis_sterilis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"702";"Archaeplastida";"Chlorophyta";"Ulvophyceae";"Ulotrichales";"Ulotrichales_X";"Trichosarcina";"Trichosarcina_mucosa";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"703";"Archaeplastida";"Chlorophyta";"Ulvophyceae";"Ulvales-relatives";"Ulvales-relatives_X";"Dilabifilum";"Dilabifilum_sp";1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"704";"Archaeplastida";"Glaucophyta";"Glaucocystophyceae";"Glaucocystophytes";"Cyanophoraceae";"Cyanophora";"Cyanophora_paradoxa";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"705";"Archaeplastida";"Glaucophyta";"Glaucocystophyceae";"Glaucocystophytes";"Glaucocystaceae";"Glaucocystis";"Glaucocystis_sp";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"706";"Archaeplastida";"Picozoa";"Picozoa_X";"Picozoa_XX";"Picozoa_XXX";"Picozoa_XXXX";"Picozoa_XXXX_sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
"707";"Archaeplastida";"Rhodophyta";"Bangiophyceae";"Bangiales";"Bangiaceae";"Porphyra";"Porphyra_sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"708";"Archaeplastida";"Rhodophyta";"Bangiophyceae";"Cyanidiales";"Cyanidiales_X";"Cyanidiales_XX";"Cyanidiales_XX_sp";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"709";"Archaeplastida";"Rhodophyta";"Bangiophyceae";"Cyanidiales";"Cyanidiales_X";"Cyanidioschyzon";"Cyanidioschyzon_sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"710";"Archaeplastida";"Rhodophyta";"Compsopogonophyceae";"Compsopogonales";"Compsopogonales_X";"Compsopogon";"Compsopogon_caeruleus";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"711";"Archaeplastida";"Rhodophyta";"Compsopogonophyceae";"Erythropeltidales";"Erythropeltidales_X";"Erythrocladia";"Erythrocladia_sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"712";"Archaeplastida";"Rhodophyta";"Porphyridiophyceae";"Porphyridiales";"Porphyridiales_X";"Porphyridium";"Porphyridium_purpureum";31;1;0;7;2;0;1;2;2;1;2;2;1;0;1;18;7;10;13;0;0;0;0;0;0;0;0;1;3;0;5;1;2;0;0;4;1;0;9;11;8;22;11;0;1;0;1;0;0
"713";"Archaeplastida";"Rhodophyta";"Rhodellophyceae";"Rhodellales";"Rhodellales_X";"Corynoplastis";"Corynoplastis_japonica";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"714";"Archaeplastida";"Streptophyta";"Coleochaetophyceae";"Coleochaetophyceae_X";"Coleochaetophyceae_XX";"Coleochaete";"Coleochaete_conchata";0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"715";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Abies";"Abies_firma";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"716";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Abobra";"Abobra_tenuifolia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"717";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Acanthus";"Acanthus_ebracteatus";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"718";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Acridocarpus";"Acridocarpus_natalitius";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"719";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Actaea";"Actaea_cimicifuga";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"720";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Actaea";"Actaea_simplex";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;7;0;0;0;0;0;0;0;0;13;0;0;4;1;0;0;0;0;0;0;0;3;0;0;1;14;6;3;0;0;0
"721";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Actinidia";"Actinidia_eriantha";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"722";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Adriana";"Adriana_glabrata";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"723";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Afrothismia";"Afrothismia_korupensis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"724";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Agave";"Agave_tequilana";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"725";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Agrostistachys";"Agrostistachys_borneensis";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"726";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Aletris";"Aletris_glabra";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"727";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Aletris";"Aletris_laxiflora";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"728";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Alisma";"Alisma_plantago-aquatica";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"729";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Allium";"Allium_fistulosum";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"730";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Allium";"Allium_sativum";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"731";"Archaeplastida";"Streptophyta";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";"Allium";"Allium_tuberosum";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
